n_estimators,max_depth,max_features,min_samples_split,min_samples_leaf,mean_f1,std_f1,mean_accuracy,std_accuracy,time_s
50,20,sqrt,20,2,0.9310693232805696,0.04284218583455093,0.9314285714285715,0.04276179870598792,0.7897
50,20,sqrt,20,5,0.9279424736804531,0.04109884851186065,0.9286507936507936,0.04099181379478032,0.8107
50,20,sqrt,20,10,0.9303057259260946,0.041866599536989686,0.9314285714285715,0.0408081624488163,0.7825
50,20,log2,2,1,0.9422251385268036,0.0318948471584813,0.9429365079365079,0.03137170179428251,0.7702
50,20,log2,2,2,0.9305740063265073,0.03732806414095349,0.9315079365079365,0.03667671476421644,0.7658
50,20,log2,2,5,0.9248946287031469,0.0374677174363565,0.9257936507936508,0.03668907787576775,0.7823
50,20,log2,2,10,0.9303057259260946,0.041866599536989686,0.9314285714285715,0.0408081624488163,0.7627
50,20,log2,5,1,0.9364243268970869,0.038566434573618184,0.9372222222222222,0.03797675025710736,0.7935
50,20,log2,5,2,0.9420218435177732,0.03457517232597155,0.9429365079365079,0.03387401628965537,0.8038
50,20,log2,5,5,0.9248946287031469,0.0374677174363565,0.9257936507936508,0.03668907787576775,0.7538
50,20,log2,5,10,0.9303057259260946,0.041866599536989686,0.9314285714285715,0.0408081624488163,0.7807
50,20,log2,10,1,0.9252814137905323,0.0430554552259997,0.9257936507936508,0.04284722107373473,0.7786
50,20,log2,10,2,0.9338659548533341,0.03640525852120851,0.9343650793650793,0.0363350807792978,0.789
50,20,log2,10,5,0.9248946287031469,0.0374677174363565,0.9257936507936508,0.03668907787576775,0.7776
50,20,log2,10,10,0.9303057259260946,0.041866599536989686,0.9314285714285715,0.0408081624488163,0.7733
50,20,log2,20,1,0.9254845883937068,0.040881117568899644,0.9257936507936508,0.04089766555219318,0.7781
50,20,log2,20,2,0.9310693232805696,0.04284218583455093,0.9314285714285715,0.04276179870598792,0.7654
50,20,log2,20,5,0.9279424736804531,0.04109884851186065,0.9286507936507936,0.04099181379478032,0.7804
50,20,log2,20,10,0.9303057259260946,0.041866599536989686,0.9314285714285715,0.0408081624488163,0.7861
50,20,0.5,2,1,0.9366538744121538,0.04228788390370033,0.9371428571428572,0.041991252733425924,0.8002
50,20,0.5,2,2,0.927990590492118,0.029806096377299522,0.9286507936507936,0.029393915485584707,0.7887
50,20,0.5,2,5,0.9251050182848581,0.03677846779572991,0.9257936507936508,0.03668907787576775,0.7984
50,20,0.5,2,10,0.9113257439012197,0.040912852369314426,0.9115873015873017,0.04142857142857142,0.8221
50,20,0.5,5,1,0.9280392758028281,0.0412660458391949,0.9285714285714286,0.040908060180789595,0.8074
50,20,0.5,5,2,0.931019311693827,0.02950685147395342,0.9315079365079365,0.02924697398925819,0.7867
50,20,0.5,5,5,0.9251050182848581,0.03677846779572991,0.9257936507936508,0.03668907787576775,0.7788
50,20,0.5,5,10,0.9113257439012197,0.040912852369314426,0.9115873015873017,0.04142857142857142,0.7793
50,20,0.5,10,1,0.9368135265700482,0.042295467087237366,0.9371428571428572,0.041991252733425924,0.7926
50,20,0.5,10,2,0.9366040465806897,0.031193292110633736,0.9371428571428572,0.030772370326482893,0.794
50,20,0.5,10,5,0.9251050182848581,0.03677846779572991,0.9257936507936508,0.03668907787576775,0.7856
50,20,0.5,10,10,0.9113257439012197,0.040912852369314426,0.9115873015873017,0.04142857142857142,0.7869
50,20,0.5,20,1,0.9172281859334005,0.04982470434881952,0.9171428571428573,0.050223988089276986,0.804
50,20,0.5,20,2,0.9224620743750318,0.040657067410527686,0.9228571428571429,0.04050699108216523,0.7838
50,20,0.5,20,5,0.9169599732017047,0.04647550746858283,0.9173015873015874,0.046950062726504156,0.7726
50,20,0.5,20,10,0.9113257439012197,0.040912852369314426,0.9115873015873017,0.04142857142857142,0.7843
50,20,1.0,2,1,0.9227311242080081,0.049503578098554255,0.9228571428571429,0.04956957592256422,0.8161
50,20,1.0,2,2,0.9222266974317401,0.029290360177699287,0.9229365079365079,0.028848851551277824,0.812
50,20,1.0,2,5,0.9185695669669274,0.032858153826867034,0.9201587301587303,0.03089371730154019,0.7989
50,20,1.0,2,10,0.8939609010568489,0.03141618085949807,0.8945238095238095,0.03158780010773554,0.8213
50,20,1.0,5,1,0.9197977908746748,0.049091461597899795,0.9200000000000002,0.049156144383100744,0.8472
