n_estimators,max_depth,max_features,min_samples_split,min_samples_leaf,mean_r2,std_r2,mean_rmse,std_rmse,time_s
50,10,0.5,10,10,0.5583795592657477,0.021946176159817716,2.1311415742396522,0.14281851455917552,13.516
50,10,0.5,20,1,0.5593214233882532,0.024967251342066604,2.12795085430487,0.13382460673657398,13.3327
50,10,0.5,20,2,0.5579899497060172,0.02149839533863592,2.1319696085959134,0.14058896858128866,13.1004
50,10,0.5,20,5,0.5600296941033539,0.023410015637373126,2.1264491313106846,0.134769005292144,11.4061
50,10,0.5,20,10,0.5583795592657477,0.021946176159817695,2.1311415742396522,0.14281851455917552,11.4379
50,10,1.0,2,1,0.5453191291848881,0.02852557882133098,2.1613042623084016,0.13835551462406998,14.1108
50,10,1.0,2,2,0.5459520319048657,0.027017542723242565,2.1596308955713432,0.1321956894753822,12.8545
50,10,1.0,2,5,0.5536329894588257,0.026524953676977884,2.1417786404066956,0.13918741066201124,11.8873
50,10,1.0,2,10,0.5577471388776971,0.024791815437820594,2.132479314423743,0.14478980049673282,9.4407
50,10,1.0,5,1,0.5468101009841966,0.02573902883050227,2.157994022562348,0.13616874646710633,13.4071
50,10,1.0,5,2,0.5467045995714364,0.02652716434966467,2.1579379333869606,0.132773086444636,15.5553
50,10,1.0,5,5,0.5536329894588257,0.026524953676977908,2.141778640406696,0.13918741066201126,14.6221
50,10,1.0,5,10,0.5577471388776971,0.024791815437820535,2.132479314423743,0.14478980049673276,18.0644
50,10,1.0,10,1,0.5480893007627892,0.024431946644934616,2.1552848857917626,0.13873339530302004,13.9188
50,10,1.0,10,2,0.5496089744996416,0.026288678054349587,2.1510998546863744,0.13379876246534592,13.0417
50,10,1.0,10,5,0.5536329894588257,0.026524953676977894,2.141778640406696,0.13918741066201124,12.1636
50,10,1.0,10,10,0.5577471388776971,0.024791815437820504,2.132479314423743,0.14478980049673285,11.7003
50,10,1.0,20,1,0.5527204899423737,0.024350398829617984,2.1440594379588296,0.1363603827904618,13.1006
50,10,1.0,20,2,0.5536813046362258,0.024579648510244294,2.14153411295585,0.13302476183996412,14.4689
50,10,1.0,20,5,0.5585663069083493,0.024510030624556232,2.1302578604419993,0.14020412188724632,11.4928
50,10,1.0,20,10,0.5577471388776971,0.024791815437820577,2.132479314423743,0.1447898004967327,13.6522
50,20,sqrt,2,1,0.5498258166467215,0.020412947783856418,2.1523001177284966,0.1498487702794918,10.9852
50,20,sqrt,2,2,0.5509372303586979,0.023848937902714615,2.149009980016699,0.14612275299154232,11.8826
50,20,sqrt,2,5,0.555374503849252,0.026070890905862537,2.1380557941386407,0.14565281924567874,9.7503
50,20,sqrt,2,10,0.547606666524272,0.020362383099754564,2.157335704438367,0.14629329569906369,6.7596
50,20,sqrt,5,1,0.5504210544666062,0.02294477988966357,2.1500848096610996,0.1422396111115775,8.98
50,20,sqrt,5,2,0.5504521156605546,0.018206319035944902,2.150689220910019,0.14534116026071645,9.2332
50,20,sqrt,5,5,0.555374503849252,0.02607089090586251,2.1380557941386407,0.14565281924567877,10.0741
50,20,sqrt,5,10,0.547606666524272,0.020362383099754584,2.157335704438367,0.14629329569906366,9.7996
50,20,sqrt,10,1,0.5552275244963528,0.018307005738221766,2.1392363819256297,0.14445851320516662,7.9341
50,20,sqrt,10,2,0.5546138395128668,0.024164604678511222,2.1402418525903664,0.14789351430980568,9.7137
