n_estimators,max_depth,max_features,min_samples_split,min_samples_leaf,mean_r2,std_r2,mean_rmse,std_rmse,time_s
50,20,sqrt,10,1,0.8608260784606834,0.04506101103529238,29109.189163539057,5695.252520879974,4.2889
50,20,sqrt,10,2,0.8521740304527194,0.0547925146896568,29842.82560684949,5907.546827074131,9.514
50,20,sqrt,10,5,0.8450515018354221,0.04495246505167555,30764.218810292972,5530.442940876575,5.735
50,20,sqrt,10,10,0.831506152363249,0.044710771808794354,32248.759110077157,6378.112070850121,9.8955
50,20,sqrt,20,1,0.8452717766684839,0.04301680555351502,30790.356705015933,5489.281049896419,5.1518
50,20,sqrt,20,2,0.8427674263747896,0.04283396524678908,31095.672480774003,5872.388375417373,8.9928
50,20,sqrt,20,5,0.83475282788789,0.04451023500196797,31894.11351371403,6032.994842803149,3.747
50,20,sqrt,20,10,0.831506152363249,0.04471077180879436,32248.759110077157,6378.112070850121,11.0536
50,20,log2,2,1,0.8555004716717217,0.052882823779640174,29469.378952576248,5498.791486032026,8.6107
50,20,log2,2,2,0.8518156847574275,0.046455243290473985,30013.25807302782,5551.6076768277035,8.1422
50,20,log2,2,5,0.8354746187193486,0.05156213350032988,31691.254565445688,6375.712267545209,11.76
50,20,log2,2,10,0.8132935182157212,0.0470517621119611,33951.86858981107,6399.536130526693,5.5847
50,20,log2,5,1,0.853137569534888,0.05422171273426263,29722.284580581316,5515.482427413611,10.3935
50,20,log2,5,2,0.8510248067986472,0.04412932523732299,30179.79111073179,5657.690764228439,9.0578
