n_estimators,max_depth,max_features,min_samples_split,min_samples_leaf,mean_f1,std_f1,mean_accuracy,std_accuracy,time_s
50,20,sqrt,2,1,0.9523113960990853,0.03191750251174964,0.9526002506265664,0.031402809314998635,0.8205
50,20,sqrt,2,2,0.9487005356310909,0.036430850363820565,0.9491228070175438,0.03548026037922225,0.7947
50,20,sqrt,2,5,0.9519242500158314,0.038485323786491686,0.9526315789473683,0.036842105263157884,0.7977
50,20,sqrt,2,10,0.9466737375211771,0.03670359657101793,0.9473684210526315,0.03508771929824561,0.7731
50,20,sqrt,5,1,0.9523016436643317,0.027855882160660275,0.9526315789473685,0.02723539420396495,0.7791
50,20,sqrt,5,2,0.9541812027026353,0.029832418946944245,0.9543859649122807,0.029565437800618807,0.779
50,20,sqrt,5,5,0.9519242500158314,0.038485323786491686,0.9526315789473683,0.036842105263157884,0.7951
50,20,sqrt,5,10,0.9466737375211771,0.03670359657101793,0.9473684210526315,0.03508771929824561,0.7926
50,20,sqrt,10,1,0.9464727223740177,0.04724174279368345,0.9473684210526315,0.045070991504088165,0.7753
50,20,sqrt,10,2,0.9520658191006447,0.04371027487192099,0.9526315789473683,0.042287616818224384,0.7977
50,20,sqrt,10,5,0.9519242500158314,0.038485323786491686,0.9526315789473683,0.036842105263157884,0.759
50,20,sqrt,10,10,0.9466737375211771,0.03670359657101793,0.9473684210526315,0.03508771929824561,0.7639
50,20,sqrt,20,1,0.9467371383821408,0.0414785523025585,0.9473684210526315,0.04000615526663643,0.8061
50,20,sqrt,20,2,0.9485029857121404,0.042589310810038764,0.9491228070175438,0.04110657724161397,0.8268
50,20,sqrt,20,5,0.9466047073549728,0.036703403437527,0.9473684210526315,0.03508771929824561,0.7781
50,20,sqrt,20,10,0.9466737375211771,0.03670359657101793,0.9473684210526315,0.03508771929824561,0.8095
50,20,log2,2,1,0.9520880295832865,0.042304294582455465,0.9526315789473683,0.0408059766653088,0.8457
50,20,log2,2,2,0.9558764567613857,0.03018108853406573,0.956140350877193,0.029617443887954606,0.7877
50,20,log2,2,5,0.9503431306521033,0.03320911768703926,0.9508771929824562,0.03215842592951467,0.7846
50,20,log2,2,10,0.9470896978909773,0.02762303587181546,0.9473370927318296,0.0271385184166688,0.7745
50,20,log2,5,1,0.9558742733268482,0.03409484701956432,0.956140350877193,0.033517496797443515,0.7717
50,20,log2,5,2,0.9522678940283749,0.026690318647079114,0.9526002506265664,0.026045141993969723,0.7615
50,20,log2,5,5,0.9503431306521033,0.03320911768703926,0.9508771929824562,0.03215842592951467,0.786
50,20,log2,5,10,0.9470896978909773,0.02762303587181546,0.9473370927318296,0.0271385184166688,0.7668
50,20,log2,10,1,0.9466047073549728,0.036703403437527,0.9473684210526315,0.03508771929824561,0.7665
50,20,log2,10,2,0.952277499047155,0.02785540218324791,0.9526315789473683,0.027235394203964952,0.7886
50,20,log2,10,5,0.9503431306521033,0.03320911768703926,0.9508771929824562,0.03215842592951467,0.8047
50,20,log2,10,10,0.9470896978909773,0.02762303587181546,0.9473370927318296,0.0271385184166688,0.753
50,20,log2,20,1,0.9485578198344011,0.03189361969755136,0.9491228070175438,0.030839290932012195,0.8366
50,20,log2,20,2,0.9540628098648571,0.029125322038670354,0.9543859649122807,0.028505397911003365,0.8409
50,20,log2,20,5,0.9503431306521033,0.03320911768703926,0.9508771929824562,0.03215842592951467,0.7835
50,20,log2,20,10,0.9470896978909773,0.02762303587181546,0.9473370927318296,0.0271385184166688,0.7672
50,20,0.5,2,1,0.9577542227391088,0.0225634748492916,0.9578947368421054,0.022467102587483693,0.8752
50,20,0.5,2,2,0.9559135364058811,0.028876601826010997,0.956140350877193,0.028559334379122284,0.8649
50,20,0.5,2,5,0.9541529036516241,0.027724414591380073,0.9543859649122807,0.027404384827742646,0.8485
50,20,0.5,2,10,0.9508029633743966,0.024638767071108403,0.9508771929824562,0.024561403508771937,0.8756
50,20,0.5,5,1,0.9612118106150573,0.02837532145015996,0.9614035087719298,0.02807017543859649,0.869
50,20,0.5,5,2,0.9577419397120309,0.025215329894942004,0.9578947368421054,0.025057643608922285,0.8589
50,20,0.5,5,5,0.9541529036516241,0.027724414591380073,0.9543859649122807,0.027404384827742646,0.8351
